Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6.166666769444446e-07,0.0,0.00010124531740407007,6.978099235549228e-07,2.790697674418605e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,5.222613917874396e-05,0.009009003460954172,6.218487394957982e-07,0.0,6.218487394957982e-07,6.386554514511688e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569283883454517,0.00010123916740908723,0.004504504503333334,0.006756756755,0.0015082956259426848,0.0002568493150684932,0.001614555496116018,0.000490423832813021,2.4024024022522517e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0023383217533856655,0.0003366517577950115,0.0015507883173946756,0.0001569283883454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978099235549228e-07,0.00010124531740407007,2.7951455961060267e-07,0.0156402587890625,1.52587890625e-05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.5000000416666673e-08,0.0,0.00010124531740407007,0.0,2.790697674418605e-07,0.0,0.0,0.0,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,0.000966183574879227,0.2222222178781731,2.5210084033613443e-08,0.0,2.5210084033613443e-08,4.2016806016524265e-08,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00010123916740908723,0.1111111111,0.16666666665,0.0,0.0002568493150684932,0.000968733297766484,0.0007356357491133519,5.405405405405405e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0014029930520313993,0.0,0.0015507883173946756,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010124531740407007,2.7951455961060267e-07,0.4455718994140625,1.52587890625e-05,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.08333340138889e-07,0.0001443209698369173,0.00020249063480814013,1.3956198471098457e-06,5.58139534883721e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,0.00015774425710144926,0.027210878906208755,1.372549019327731e-07,3.03126515018315e-07,3.7815126050420166e-07,3.361344481321941e-08,4.083333333333333e-07,4.1176470588235295e-07,0.0,4.1176470588235295e-07,4.2016806369606663e-07,1.6666666666666667e-08,1.680672268907563e-08,0.0,1.680672268907563e-08,1.680672268907563e-08,0.0,0.0,0.0,0.0,0.0003138567766909034,0.00020247833481817446,0.013605442176666666,0.020408163264999998,0.0015082956259426848,0.0002568493150684932,0.0017437199359796713,0.00046525689910258984,2.162162162162162e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.002104489578047099,0.0003366517577950115,0.0015507883173946756,0.0003138567766909034,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,1.3956198471098457e-06,0.00020249063480814013,5.590291192212053e-07,0.0156402587890625,1.52587890625e-05,0.0001668335001668335,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08088844301480738,0.0004329629095107519,0.0,8.373719082659075e-06,0.0,0.0002568493150684932,0.0030257186081694403,0.0010099552733850345,0.0,0.0,0.0,0.0,0.0,1.194464320289855e-09,1.3176390573781087e-07,0.027189392159663865,0.06841612699633699,0.0815600756302521,1.6806722406609706e-08,0.08088844166666667,0.027189392159663865,0.06718562111510791,0.0815600756302521,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230946278181723,0.0,1.373633966666667e-07,0.0,0.004524886877828055,0.0002568493150684932,0.002906199893299452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0035074826300784986,0.0010099552733850345,0.0,0.0005230946278181723,0.0,0.0,0.0,0.0,0.0,0.0,0.0004329629095107519,8.373719082659075e-06,0.0,0.0,0.0039215087890625,0.0,0.0005005005005005005,0.3333333333333333,9.640000000000001e-06,0.0,9.640000000000001e-06,9.640000000000001e-06,0.0815600756302521,0.0,0.0815600756302521,0.0815600756302521,0
0.8916107315268454,0.023668639053254434,0.020957780702642502,0.009459162418748756,0.007091162790697675,0.0336472602739726,0.0,0.027657472136592667,0.025675064859112043,0.19480742778541954,0.0,0.19036488475058155,0.11314587799114947,8.107917666666666e-07,1.1533517407915168e-06,0.0024234588781512603,0.020782656117216112,0.17058823529411765,2.521008360991456e-08,0.8916666666666667,0.00548233685210084,0.030187651486810553,0.17058823529411765,1.2605041910882e-07,0.8916666666666667,0.004363406991596638,0.029160569961439595,0.17058823529411765,8.403361344537815e-09,0.0,0.0,0.0,0.0,0.021656117591672335,0.02099700332064469,5.14050947e-07,9.673504185e-07,0.0,0.09700342465753425,0.23318553219255647,0.13656959582136632,0.018629906166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.22574987932599544,0.027657472136592667,0.19036488475058155,0.021656117591672335,0.0,0.0,0.0,0.0,0.0,0.0,0.023668639053254434,0.009459162418748756,0.020957780702642502,0.007102464959705414,0.1250152587890625,0.1250152587890625,0.027360694027360695,0.3333333333333333,0.139,0.4061302681992337,0.243,0.0319873,0.1546218487394958,0.04395101705539359,0.17058823529411765,0.12521008403361344,1
1.5416666923611114e-06,0.0001443209698369173,0.00020249063480814013,2.512115724797722e-05,4.837209302325582e-06,0.0015410958904109589,0.018154311649016642,0.006059731640310207,0.0,0.004470426409903714,0.03591160220994475,0.013440165417420522,0.0,0.0004595900248309179,0.007207201647531665,5.182072829411764e-07,8.20648476068376e-07,1.134453781512605e-06,4.2016806016524265e-08,3.916666666666667e-07,3.949579831932773e-07,0.0,3.949579831932773e-07,4.0336134114822396e-07,2.5e-08,2.5210084033613443e-08,0.0,2.5210084033613443e-08,2.5210084033613443e-08,0.0,0.0,0.0,0.0,0.00041847570225453785,0.00032396533570907914,0.0036036036033333337,0.005405405405,0.027149321266968326,0.002226027397260274,0.020537145912649463,0.0018610275964103594,3.459459459459459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.024786210585888056,0.006059731640310207,0.013440165417420522,0.00041847570225453785,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,2.512115724797722e-05,0.00020249063480814013,4.844919033250446e-06,0.0,0.0,0.0001668335001668335,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.750000095833335e-07,0.0,0.00010124531740407007,6.978099235549228e-07,2.790697674418605e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,5.6010642028985505e-05,0.00966183020460967,5.798319327731093e-07,0.0,5.798319327731093e-07,5.966386454346446e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569283883454517,0.00010123916740908723,0.004830917873333333,0.007246376809999999,0.0015082956259426848,0.0002568493150684932,0.001614555496116018,0.000490423832813021,2.4024024022522517e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0023383217533856655,0.0003366517577950115,0.0015507883173946756,0.0001569283883454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978099235549228e-07,0.00010124531740407007,2.7951455961060267e-07,0.0156402587890625,1.52587890625e-05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.09565090992751517,0.0011545677586953383,0.0006074719044244204,0.00011548754234833973,0.0005410232558139535,0.014169520547945206,0.0,0.006190651768715658,0.015651297032073592,0.3775790921595598,0.0,0.501076936417679,0.32724763676123464,5.034999280193237e-07,4.3001233507451716e-07,0.006889621248739495,0.025680795750915746,0.05440780672268907,3.361344481321941e-08,0.053985116666666666,0.006804846638655462,0.027449383057553955,0.054415563025210084,2.5210083821763998e-08,0.09583333333333334,0.019290927731092436,0.04094744179948586,0.05440780672268907,1.3445378151260504e-07,0.0,0.0,0.0,0.0,0.0019354501229272376,0.0010123916740908724,2.6136709466666666e-07,2.613670945e-07,0.0,0.18801369863013698,0.362154888786889,0.3367170867385546,0.11324862292792792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37297790846111406,0.006190651768715658,0.501076936417679,0.0019354501229272376,0.0,0.0,0.0,0.0,0.0,0.0,0.0011545677586953383,0.00011548754234833973,0.0006074719044244204,0.0005418855595650885,0.4455718994140625,0.00360107421875,0.0001668335001668335,0.5333333333333333,8.31e-06,0.0,8.31e-06,8.31e-06,0.05440780672268907,0.0,0.05440780672268907,0.05440780672268907,0
8.333333472222225e-07,0.0,0.00010124531740407007,0.0,2.790697674418605e-07,0.0,0.0,0.0,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,2.898550724637681e-05,0.0066666611045049125,8.403361344537815e-07,0.0,8.403361344537815e-07,8.571428427370951e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00010123916740908723,0.0033333333333333335,0.005,0.0,0.0002568493150684932,0.000968733297766484,0.0007356357491133519,5.405405405405405e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0014029930520313993,0.0,0.0015507883173946756,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010124531740407007,2.7951455961060267e-07,0.4455718994140625,1.52587890625e-05,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.333333372222223e-07,0.0,0.00010124531740407007,2.0934297706647688e-06,2.790697674418605e-07,0.0002568493150684932,0.0030257186081694403,0.0010099552733850345,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,0.0002070393374879227,0.023809518343829533,2.352941176470588e-07,0.0,2.352941176470588e-07,2.521008360991456e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013077365695454308,0.00010123916740908723,0.011904761903333335,0.017857142855,0.004524886877828055,0.0002568493150684932,0.002906199893299452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.004208979156094198,0.0010099552733850345,0.0015507883173946756,0.00013077365695454308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0934297706647688e-06,0.00010124531740407007,2.7951455961060267e-07,0.003631591796875,0.0039215087890625,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6741969862366164,0.0011545677586953383,0.0005062265870203503,2.1632107630202608e-05,0.0005398604651162791,0.0008561643835616438,0.0,0.001159578276868187,0.00075211214305525,0.8713033012379643,0.0,0.6,0.6592401957138182,6.967793140096618e-08,5.208229929163439e-08,0.05229711505882355,0.27228327228327226,0.676470588235294,2.521008360991456e-08,0.6733333333333333,0.08487394957983194,0.341726618705036,0.676470588235294,1.6806722547842666e-08,0.0005093583333333334,0.0001284096638655462,0.00038383535411311054,0.000504798319327731,2.5210084033613443e-08,0.0,0.0,0.0,0.0,0.0012554271067636135,0.0005669393374908885,3.708115133333334e-08,3.09009595e-08,0.0,0.433861301369863,0.37699870836464433,0.5554030862816953,0.30811950878378375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38999866385489024,0.001159578276868187,0.6,0.0012554271067636135,0.0,0.0,0.0,0.0,0.0,0.0,0.0011545677586953383,2.1632107630202608e-05,0.0005062265870203503,0.000540720915566711,0.0039215087890625,0.003509521484375,0.0011678345011678346,0.3333333333333333,0.0032701600000000003,0.0,0.0032701600000000003,0.0032701600000000003,0.676470588235294,0.0,0.676470588235294,0.676470588235294,0
5.0000000833333345e-08,0.0,0.00010124531740407007,6.978099235549228e-07,2.790697674418605e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,0.0006441223830917875,0.11111110612267402,5.0420168067226886e-08,0.0,5.0420168067226886e-08,6.722688962643882e-08,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569283883454517,0.00010123916740908723,0.05555555556666667,0.08333333335,0.0015082956259426848,0.0002568493150684932,0.001614555496116018,0.000490423832813021,2.4024024022522517e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0023383217533856655,0.0003366517577950115,0.0015507883173946756,0.0001569283883454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978099235549228e-07,0.00010124531740407007,2.7951455961060267e-07,0.0156402587890625,1.52587890625e-05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0833333513888891e-07,0.0,0.00010124531740407007,0.0,2.790697674418605e-07,0.0,0.0,0.0,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,0.00022296544033816425,0.051282045954328385,1.092436974789916e-07,0.0,1.092436974789916e-07,1.260504180495728e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00010123916740908723,0.025641025640000002,0.03846153846,0.0,0.0002568493150684932,0.000968733297766484,0.0007356357491133519,5.405405405405405e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0014029930520313993,0.0,0.0015507883173946756,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010124531740407007,2.7951455961060267e-07,0.4455718994140625,1.52587890625e-05,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
